  940.000, 0.34489189E+03, 0.35030346E+03, 0.40032717E+00, 0.40660855E+00
  950.000, 0.34485865E+03, 0.35035833E+03, 0.40028858E+00, 0.40667224E+00
  960.000, 0.34482427E+03, 0.35041063E+03, 0.40024868E+00, 0.40673294E+00
  970.000, 0.34478875E+03, 0.35046033E+03, 0.40020745E+00, 0.40679063E+00
  980.000, 0.34475206E+03, 0.35050741E+03, 0.40016486E+00, 0.40684528E+00
  990.000, 0.34471419E+03, 0.35055187E+03, 0.40012090E+00, 0.40689689E+00
 1000.000, 0.34467513E+03, 0.35059369E+03, 0.40007556E+00, 0.40694543E+00
 1010.000, 0.34463485E+03, 0.35063286E+03, 0.40002881E+00, 0.40699089E+00
 1020.000, 0.34459335E+03, 0.35066935E+03, 0.39998065E+00, 0.40703325E+00
 1030.000, 0.34455062E+03, 0.35070317E+03, 0.39993104E+00, 0.40707251E+00
 1040.000, 0.34450663E+03, 0.35073430E+03, 0.39987999E+00, 0.40710864E+00
 1050.000, 0.34446139E+03, 0.35076274E+03, 0.39982746E+00, 0.40714165E+00
 1060.000, 0.34441486E+03, 0.35078847E+03, 0.39977346E+00, 0.40717151E+00
 1070.000, 0.34436705E+03, 0.35081148E+03, 0.39971797E+00, 0.40719822E+00
 1080.000, 0.34431794E+03, 0.35083177E+03, 0.39966096E+00, 0.40722178E+00
 1090.000, 0.34426752E+03, 0.35084934E+03, 0.39960244E+00, 0.40724217E+00
 1100.000, 0.34421578E+03, 0.35086418E+03, 0.39954238E+00, 0.40725939E+00
 1110.000, 0.34416271E+03, 0.35087628E+03, 0.39948078E+00, 0.40727344E+00
 1120.000, 0.34410830E+03, 0.35088565E+03, 0.39941763E+00, 0.40728431E+00
 1130.000, 0.34405254E+03, 0.35089227E+03, 0.39935290E+00, 0.40729200E+00
 1140.000, 0.34399542E+03, 0.35089616E+03, 0.39928660E+00, 0.40729651E+00
 1150.000, 0.34393693E+03, 0.35089730E+03, 0.39921871E+00, 0.40729784E+00
 1160.000, 0.34387707E+03, 0.35089570E+03, 0.39914923E+00, 0.40729599E+00
 1170.000, 0.34381582E+03, 0.35089137E+03, 0.39907814E+00, 0.40729095E+00
 1180.000, 0.34375319E+03, 0.35088429E+03, 0.39900543E+00, 0.40728274E+00
 1190.000, 0.34368915E+03, 0.35087448E+03, 0.39893111E+00, 0.40727135E+00
 1200.000, 0.34362371E+03, 0.35086194E+03, 0.39885515E+00, 0.40725679E+00
 1210.000, 0.34355687E+03, 0.35084667E+03, 0.39877756E+00, 0.40723907E+00
 1220.000, 0.34348860E+03, 0.35082868E+03, 0.39869832E+00, 0.40721818E+00
 1230.000, 0.34341892E+03, 0.35080796E+03, 0.39861744E+00, 0.40719414E+00
 1240.000, 0.34334781E+03, 0.35078454E+03, 0.39853490E+00, 0.40716695E+00
 1250.000, 0.34327526E+03, 0.35075841E+03, 0.39845069E+00, 0.40713662E+00
 1260.000, 0.34320129E+03, 0.35072958E+03, 0.39836483E+00, 0.40710316E+00
 1270.000, 0.34312587E+03, 0.35069807E+03, 0.39827729E+00, 0.40706658E+00
 1280.000, 0.34304901E+03, 0.35066387E+03, 0.39818808E+00, 0.40702688E+00
 1290.000, 0.34297071E+03, 0.35062699E+03, 0.39809719E+00, 0.40698409E+00
 1300.000, 0.34289095E+03, 0.35058746E+03, 0.39800461E+00, 0.40693820E+00
 1310.000, 0.34280975E+03, 0.35054527E+03, 0.39791036E+00, 0.40688923E+00
 1320.000, 0.34272709E+03, 0.35050044E+03, 0.39781442E+00, 0.40683719E+00
 1330.000, 0.34264298E+03, 0.35045297E+03, 0.39771679E+00, 0.40678210E+00
 1340.000, 0.34255742E+03, 0.35040289E+03, 0.39761747E+00, 0.40672396E+00
 1350.000, 0.34247039E+03, 0.35035020E+03, 0.39751645E+00, 0.40666280E+00
 1360.000, 0.34238191E+03, 0.35029491E+03, 0.39741375E+00, 0.40659862E+00
 1370.000, 0.34229197E+03, 0.35023704E+03, 0.39730935E+00, 0.40653145E+00
 1380.000, 0.34220057E+03, 0.35017660E+03, 0.39720326E+00, 0.40646129E+00
