   0.147490E-19   3   3
   0.223134E-19   4   3
   0.410922E-19   5   3
   0.796054E-19   6   3
   0.154815E-18   7   3
   0.298473E-18   8   3
   0.568436E-18   9   3
   0.106793E-17  10   3
   0.197743E-17  11   3
   0.360585E-17  12   3
   0.647002E-17  13   3
   0.114134E-16  14   3
   0.197759E-16  15   3
   0.336233E-16  16   3
   0.560371E-16  17   3
   0.914452E-16  18   3
   0.145946E-15  19   3
   0.227526E-15  20   3
   0.346039E-15  21   3
   0.512730E-15  22   3
   0.739133E-15  23   3
   0.103516E-14  24   3
   0.140645E-14  25   3
   0.185116E-14  26   3
   0.235700E-14  27   3
   0.289925E-14  28   3
   0.344101E-14  29   3
   0.393622E-14  30   3
   0.433579E-14  31   3
   0.459571E-14  32   3
   0.468540E-14  33   3
   0.459390E-14  34   3
   0.433233E-14  35   3
   0.393139E-14  36   3
   0.343522E-14  37   3
   0.289291E-14  38   3
   0.235053E-14  39   3
   0.184492E-14  40   3
   0.140073E-14  41   3
   0.103014E-14  42   3
   0.734897E-15  43   3
   0.509284E-15  44   3
   0.343331E-15  45   3
   0.225465E-15  46   3
   0.144424E-15  47   3
   0.903534E-16  48   3
   0.552747E-16  49   3
   0.331044E-16  50   3
   0.194312E-16  51   3
   0.111896E-16  52   3
   0.632788E-17  53   3
   0.351744E-17  54   3
   0.192355E-17  55   3
   0.103575E-17  56   3
   0.549660E-18  57   3
   0.287913E-18  58   3
   0.149411E-18  59   3
   0.778220E-19  60   3
   0.426592E-19  61   3
   0.283605E-19  62   3
   0.223107E-19   3   4
   0.341334E-19   4   4
   0.636431E-19   5   4
   0.124758E-18   6   4
   0.245426E-18   7   4
   0.478641E-18   8   4
   0.922227E-18   9   4
   0.175321E-17  10   4
   0.328554E-17  11   4
   0.606467E-17  12   4
   0.110170E-16  13   4
   0.196784E-16  14   4
   0.345280E-16  15   4
   0.594522E-16  16   4
   0.100347E-15  17   4
   0.165839E-15  18   4
   0.268028E-15  19   4
   0.423081E-15  20   4
   0.651365E-15  21   4
   0.976715E-15  22   4
   0.142432E-14  23   4
   0.201688E-14  24   4
   0.276892E-14  25   4
   0.367978E-14  26   4
   0.472652E-14  27   4
   0.585907E-14  28   4
   0.699973E-14  29   4
   0.804946E-14  30   4
   0.890093E-14  31   4
   0.945696E-14  32   4
   0.964940E-14  33   4
   0.945388E-14  34   4
   0.889505E-14  35   4
   0.804127E-14  36   4
   0.698990E-14  37   4
   0.584834E-14  38   4
   0.471560E-14  39   4
   0.366928E-14  40   4
   0.275932E-14  41   4
   0.200848E-14  42   4
   0.141726E-14  43   4
   0.971005E-15  44   4
   0.646903E-15  45   4
   0.419706E-15  46   4
   0.265553E-15  47   4
   0.164076E-15  48   4
   0.991250E-16  49   4
   0.586266E-16  50   4
   0.339839E-16  51   4
   0.193281E-16  52   4
   0.107964E-16  53   4
   0.592860E-17  54   4
   0.320333E-17  55   4
   0.170453E-17  56   4
   0.894067E-18  57   4
   0.462935E-18  58   4
   0.237475E-18  59   4
   0.122219E-18  60   4
   0.661495E-19  61   4
   0.435173E-19  62   4
   0.410818E-19   3   5
   0.636344E-19   4   5
   0.120357E-18   5   5
   0.239115E-18   6   5
   0.476532E-18   7   5
   0.941419E-18   8   5
   0.183767E-17   9   5
   0.353976E-17  10   5
   0.672243E-17  11   5
   0.125764E-16  12   5
   0.231578E-16  13   5
   0.419316E-16  14   5
   0.745875E-16  15   5
   0.130200E-15  16   5
