   0.552589E-18   3   3
   0.309046E-17   4   3
   0.187304E-16   5   3
   0.107117E-15   6   3
   0.569497E-15   7   3
   0.277044E-14   8   3
   0.120643E-13   9   3
   0.455492E-13  10   3
   0.141900E-12  11   3
   0.335291E-12  12   3
   0.509422E-12  13   3
   0.335287E-12  14   3
   0.141895E-12  15   3
   0.455449E-13  16   3
   0.120617E-13  17   3
   0.276916E-14  18   3
   0.568977E-15  19   3
   0.106946E-15  20   3
   0.187447E-16  21   3
   0.354328E-17  22   3
   0.309046E-17   3   4
   0.183566E-16   4   4
   0.117830E-15   5   4
   0.715553E-15   6   4
   0.405281E-14   7   4
   0.210764E-13   8   4
   0.984642E-13   9   4
   0.400196E-12  10   4
   0.134549E-11  11   4
   0.342771E-11  12   4
   0.552683E-11  13   4
   0.342769E-11  14   4
   0.134547E-11  15   4
   0.400180E-12  16   4
   0.984541E-13  17   4
   0.210715E-13  18   4
   0.405087E-14  19   4
   0.714933E-15  20   4
   0.118003E-15  21   4
   0.209478E-16  22   4
   0.187304E-16   3   5
   0.117830E-15   4   5
   0.799339E-15   5   5
   0.514543E-14   6   5
   0.310044E-13   7   5
   0.172218E-12   8   5
   0.863049E-12   9   5
   0.377937E-11  10   5
   0.137443E-10  11   5
   0.379196E-10  12   5
   0.653979E-10  13   5
   0.379195E-10  14   5
   0.137442E-10  15   5
   0.377930E-11  16   5
   0.863008E-12  17   5
   0.172199E-12  18   5
   0.309967E-13  19   5
   0.514310E-14  20   5
   0.800749E-15  21   5
   0.133805E-15  22   5
   0.107117E-15   3   6
   0.715553E-15   4   6
   0.514543E-14   5   6
   0.352333E-13   6   6
   0.226805E-12   7   6
   0.135230E-11   8   6
   0.731257E-11   9   6
   0.347496E-10  10   6
   0.137905E-09  11   6
   0.416652E-09  12   6
   0.779611E-09  13   6
   0.416652E-09  14   6
   0.137904E-09  15   6
   0.347493E-10  16   6
   0.731242E-11  17   6
   0.135223E-11  18   6
   0.226778E-12  19   6
   0.352256E-13  20   6
   0.515473E-14  21   6
   0.808180E-15  22   6
   0.569497E-15   3   7
   0.405281E-14   4   7
   0.310044E-13   5   7
   0.226805E-12   6   7
   0.156758E-11   7   7
   0.100923E-10   8   7
   0.593083E-10   9   7
   0.308494E-09  10   7
   0.135040E-08  11   7
   0.452987E-08  12   7
   0.936489E-08  13   7
   0.452987E-08  14   7
   0.135040E-08  15   7
   0.308493E-09  16   7
   0.593078E-10  17   7
   0.100921E-10  18   7
   0.156749E-11  19   7
   0.226784E-12  20   7
   0.310570E-13  21   7
   0.455094E-14  22   7
   0.277044E-14   3   8
   0.210764E-13   4   8
   0.172218E-12   5   8
   0.135230E-11   6   8
   0.100923E-10   7   8
   0.706412E-10   8   8
   0.454915E-09   9   8
   0.261694E-08  10   8
   0.128020E-07  11   8
   0.485036E-07  12   8
   0.113445E-06  13   8
   0.485036E-07  14   8
   0.128020E-07  15   8
   0.261694E-08  16   8
   0.454914E-09  17   8
   0.706406E-10  18   8
   0.100921E-10  19   8
   0.135225E-11  20   8
   0.172478E-12  21   8
   0.235235E-13  22   8
   0.120643E-13   3   9
   0.984642E-13   4   9
   0.863049E-12   5   9
   0.731257E-11   6   9
   0.593083E-10   7   9
   0.454915E-09   8   9
   0.324218E-08   9   9
   0.208870E-07  10   9
   0.116067E-06  11   9
   0.507745E-06  12   9
   0.138694E-05  13   9
   0.507745E-06  14   9
   0.116067E-06  15   9
   0.208870E-07  16   9
   0.324218E-08  17   9
   0.454914E-09  18   9
   0.593078E-10  19   9
   0.731252E-11  20   9
   0.864165E-12  21   9
   0.109213E-12  22   9
   0.455492E-13   3  10
   0.400196E-12   4  10
   0.377937E-11   5  10
   0.347496E-10   6  10
   0.308494E-09   7  10
   0.261694E-08   8  10
   0.208870E-07   9  10
   0.153050E-06  10  10
   0.986519E-06  11  10
   0.513200E-05  12  10
   0.171233E-04  13  10
   0.513200E-05  14  10
   0.986519E-06  15  10
   0.153050E-06  16  10
   0.208870E-07  17  10
   0.261694E-08  18  10
   0.308493E-09  19  10
   0.347497E-10  20  10
   0.378344E-11  21  10
   0.441103E-12  22  10
   0.141900E-12   3  11
   0.134549E-11   4  11
   0.137443E-10   5  11
   0.137905E-09   6  11
   0.135040E-08   7  11
   0.128020E-07   8  11
   0.116067E-06   9  11
   0.986519E-06  10  11
   0.758450E-05  11  11
   0.489181E-04  12  11
   0.213546E-03  13  11
   0.489181E-04  14  11
   0.758450E-05  15  11
   0.986519E-06  16  11
   0.116067E-06  17  11
   0.128020E-07  18  11
   0.135040E-08  19  11
   0.137905E-09  20  11
   0.137564E-10  21  11
   0.147386E-11  22  11
   0.335291E-12   3  12
   0.342771E-11   4  12
   0.379196E-10   5  12
   0.416652E-09   6  12
   0.452987E-08   7  12
   0.485036E-07   8  12
   0.507745E-06   9  12
   0.513200E-05  10  12
   0.489181E-04  11  12
   0.417055E-03  12  12
   0.268862E-02  13  12
   0.417055E-03  14  12
   0.489181E-04  15  12
   0.513200E-05  16  12
   0.507745E-06  17  12
   0.485036E-07  18  12
   0.452987E-08  19  12
   0.416654E-09  20  12
   0.379468E-10  21  12
   0.373297E-11  22  12
   0.509422E-12   3  13
   0.552683E-11   4  13
   0.653979E-10   5  13
   0.779611E-09   6  13
   0.936489E-08   7  13
   0.113445E-06   8  13
   0.138694E-05   9  13
   0.171233E-04  10  13
   0.213546E-03  11  13
   0.268862E-02  12  13
   0.340841E-01  13  13
   0.268862E-02  14  13
   0.213546E-03  15  13
   0.171233E-04  16  13
   0.138694E-05  17  13
   0.113445E-06  18  13
   0.936489E-08  19  13
   0.779614E-09  20  13
   0.654376E-10  21  13
   0.599270E-11  22  13
   0.335287E-12   3  14
   0.342769E-11   4  14
   0.379195E-10   5  14
   0.416652E-09   6  14
   0.452987E-08   7  14
   0.485036E-07   8  14
   0.507745E-06   9  14
   0.513200E-05  10  14
   0.489181E-04  11  14
   0.417055E-03  12  14
   0.268862E-02  13  14
   0.417055E-03  14  14
   0.489181E-04  15  14
   0.513200E-05  16  14
   0.507745E-06  17  14
   0.485036E-07  18  14
   0.452987E-08  19  14
   0.416655E-09  20  14
   0.379468E-10  21  14
   0.373298E-11  22  14
   0.141895E-12   3  15
   0.134547E-11   4  15
   0.137442E-10   5  15
   0.137904E-09   6  15
   0.135040E-08   7  15
   0.128020E-07   8  15
   0.116067E-06   9  15
   0.986519E-06  10  15
   0.758450E-05  11  15
   0.489181E-04  12  15
   0.213546E-03  13  15
   0.489181E-04  14  15
   0.758450E-05  15  15
   0.986519E-06  16  15
   0.116067E-06  17  15
   0.128020E-07  18  15
   0.135040E-08  19  15
   0.137906E-09  20  15
   0.137565E-10  21  15
   0.147388E-11  22  15
   0.455449E-13   3  16
   0.400180E-12   4  16
   0.377930E-11   5  16
   0.347493E-10   6  16
   0.308493E-09   7  16
   0.261694E-08   8  16
   0.208870E-07   9  16
   0.153050E-06  10  16
   0.986519E-06  11  16
   0.513200E-05  12  16
   0.171233E-04  13  16
   0.513200E-05  14  16
   0.986519E-06  15  16
   0.153050E-06  16  16
   0.208870E-07  17  16
   0.261694E-08  18  16
   0.308494E-09  19  16
   0.347499E-10  20  16
   0.378350E-11  21  16
   0.441122E-12  22  16
   0.120617E-13   3  17
   0.984541E-13   4  17
   0.863008E-12   5  17
   0.731242E-11   6  17
   0.593078E-10   7  17
   0.454914E-09   8  17
   0.324218E-08   9  17
   0.208870E-07  10  17
   0.116067E-06  11  17
   0.507745E-06  12  17
   0.138694E-05  13  17
   0.507745E-06  14  17
   0.116067E-06  15  17
   0.208870E-07  16  17
   0.324218E-08  17  17
   0.454915E-09  18  17
   0.593082E-10  19  17
   0.731265E-11  20  17
   0.864203E-12  21  17
   0.109225E-12  22  17
   0.276916E-14   3  18
   0.210715E-13   4  18
   0.172199E-12   5  18
   0.135223E-11   6  18
   0.100921E-10   7  18
   0.706406E-10   8  18
   0.454914E-09   9  18
   0.261694E-08  10  18
   0.128020E-07  11  18
   0.485036E-07  12  18
   0.113445E-06  13  18
   0.485036E-07  14  18
   0.128020E-07  15  18
   0.261694E-08  16  18
   0.454915E-09  17  18
   0.706410E-10  18  18
   0.100922E-10  19  18
   0.135232E-11  20  18
   0.172497E-12  21  18
   0.235289E-13  22  18
   0.568977E-15   3  19
   0.405087E-14   4  19
   0.309967E-13   5  19
   0.226778E-12   6  19
   0.156749E-11   7  19
   0.100921E-10   8  19
   0.593078E-10   9  19
   0.308493E-09  10  19
   0.135040E-08  11  19
   0.452987E-08  12  19
   0.936489E-08  13  19
   0.452987E-08  14  19
   0.135040E-08  15  19
   0.308494E-09  16  19
   0.593082E-10  17  19
   0.100922E-10  18  19
   0.156757E-11  19  19
   0.226808E-12  20  19
   0.310641E-13  21  19
   0.455309E-14  22  19
   0.106946E-15   3  20
   0.714933E-15   4  20
   0.514310E-14   5  20
   0.352256E-13   6  20
   0.226784E-12   7  20
   0.135225E-11   8  20
   0.731252E-11   9  20
   0.347497E-10  10  20
   0.137905E-09  11  20
   0.416654E-09  12  20
   0.779614E-09  13  20
   0.416655E-09  14  20
   0.137906E-09  15  20
   0.347499E-10  16  20
   0.731265E-11  17  20
   0.135232E-11  18  20
   0.226808E-12  19  20
   0.352350E-13  20  20
   0.515738E-14  21  20
   0.808970E-15  22  20
   0.187447E-16   3  21
   0.118003E-15   4  21
   0.800749E-15   5  21
   0.515473E-14   6  21
   0.310570E-13   7  21
   0.172478E-12   8  21
   0.864165E-12   9  21
   0.378344E-11  10  21
   0.137564E-10  11  21
   0.379468E-10  12  21
   0.654376E-10  13  21
   0.379468E-10  14  21
   0.137565E-10  15  21
   0.378350E-11  16  21
   0.864203E-12  17  21
   0.172497E-12  18  21
   0.310641E-13  19  21
   0.515738E-14  20  21
   0.803644E-15  21  21
   0.134460E-15  22  21
   0.354328E-17   3  22
   0.209478E-16   4  22
   0.133805E-15   5  22
   0.808180E-15   6  22
   0.455094E-14   7  22
   0.235235E-13   8  22
   0.109213E-12   9  22
   0.441103E-12  10  22
   0.147386E-11  11  22
   0.373297E-11  12  22
   0.599270E-11  13  22
   0.373298E-11  14  22
   0.147388E-11  15  22
   0.441122E-12  16  22
   0.109225E-12  17  22
   0.235289E-13  18  22
   0.455309E-14  19  22
   0.808970E-15  20  22
   0.134460E-15  21  22
   0.240622E-16  22  22
   0.917002E-17   3   3
   0.486773E-16   4   3
   0.280966E-15   5   3
   0.152817E-14   6   3
   0.771151E-14   7   3
   0.355300E-13   8   3
   0.146216E-12   9   3
   0.520701E-12  10   3
   0.152863E-11  11   3
   0.341175E-11  12   3
   0.496934E-11  13   3
   0.341174E-11  14   3
   0.152861E-11  15   3
   0.520686E-12  16   3
   0.146207E-12  17   3
   0.355253E-13  18   3
   0.770959E-14  19   3
   0.152765E-14  20   3
   0.281955E-15  21   3
   0.563490E-16  22   3
   0.486773E-16   3   4
   0.273836E-15   4   4
   0.167000E-14   5   4
   0.961815E-14   6   4
   0.515409E-13   7   4
   0.252930E-12   8   4
   0.111200E-11   9   4
   0.424226E-11  10   4
   0.133634E-10  11   4
   0.319342E-10  12   4
   0.489612E-10  13   4
   0.319342E-10  14   4
   0.133634E-10  15   4
   0.424220E-11  16   4
   0.111197E-11  17   4
   0.252913E-12  18   4
   0.515340E-13  19   4
   0.961658E-14  20   4
   0.167541E-14  21   4
   0.315067E-15  22   4
   0.280966E-15   3   5
   0.167000E-14   4   5
   0.107350E-13   5   5
   0.653353E-13   6   5
   0.371169E-12   7   5
   0.193772E-11   8   5
   0.909616E-11   9   5
   0.371869E-10  10   5
   0.125897E-09  11   5
   0.323271E-09  12   5
   0.525096E-09  13   5
   0.323271E-09  14   5
   0.125897E-09  15   5
   0.371866E-10  16   5
   0.909602E-11  17   5
   0.193765E-11  18   5
   0.371142E-12  19   5
   0.653308E-13  20   5
   0.107664E-13  21   5
   0.191041E-14  22   5
   0.152817E-14   3   6
   0.961815E-14   4   6
   0.653353E-13   5   6
   0.421506E-12   6   6
   0.254788E-11   7   6
   0.142122E-10   8   6
   0.716076E-10   9   6
   0.315703E-09  10   6
   0.115768E-08  11   6
   0.322548E-08  12   6
   0.561813E-08  13   6
   0.322548E-08  14   6
   0.115768E-08  15   6
   0.315702E-09  16   6
   0.716071E-10  17   6
   0.142120E-10  18   6
   0.254779E-11  19   6
   0.421498E-12  20   6
   0.655046E-13  21   6
   0.109379E-13  22   6
   0.771151E-14   3   7
   0.515409E-13   4   7
   0.371169E-12   5   7
   0.254788E-11   6   7
   0.164603E-10   7   7
   0.986213E-10   8   7
   0.536704E-09   9   7
   0.257135E-08  10   7
   0.103101E-07  11   7
   0.315464E-07  12   7
   0.598421E-07  13   7
   0.315464E-07  14   7
   0.103101E-07  15   7
   0.257135E-08  16   7
   0.536703E-09  17   7
   0.986205E-10  18   7
   0.164600E-10  19   7
   0.254789E-11  20   7
   0.372004E-12  21   7
   0.582582E-13  22   7
   0.355300E-13   3   8
   0.252930E-12   4   8
   0.193772E-11   5   8
   0.142122E-10   6   8
   0.986213E-10   7   8
   0.638505E-09   8   8
   0.378070E-08   9   8
   0.198626E-07  10   8
   0.880829E-07  11   8
   0.300418E-06  12   8
   0.633275E-06  13   8
   0.300418E-06  14   8
   0.880829E-07  15   8
   0.198626E-07  16   8
   0.378070E-08  17   8
   0.638503E-09  18   8
   0.986206E-10  19   8
   0.142124E-10  20   8
   0.194144E-11  21   8
   0.284132E-12  22   8
   0.146216E-12   3   9
   0.111200E-11   4   9
   0.909616E-11   5   9
   0.716076E-10   6   9
   0.536704E-09   7   9
   0.378070E-08   8   9
   0.245668E-07   9   9
   0.143075E-06  10   9
   0.711698E-06  11   9
   0.275751E-05  12   9
   0.663621E-05  13   9
   0.275751E-05  14   9
   0.711698E-06  15   9
   0.143075E-06  16   9
   0.245668E-07  17   9
   0.378070E-08  18   9
   0.536703E-09  19   9
   0.716087E-10  20   9
   0.911089E-11  21   9
   0.124141E-11  22   9
   0.520701E-12   3  10
   0.424226E-11   4  10
   0.371869E-10   5  10
   0.315703E-09   6  10
   0.257135E-08   7  10
   0.198626E-07   8  10
   0.143075E-06   9  10
   0.936037E-06  10  10
   0.531695E-05  11  10
   0.239985E-04  12  10
   0.684904E-04  13  10
   0.239985E-04  14  10
   0.531695E-05  15  10
   0.936037E-06  16  10
